datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,city
2024-05-03,1714687200,14.4,8.3,11.4,14.4,7.4,11.3,8.6,84.0,4.604,100.0,16.67,['rain'],0.0,0.0,25.6,10.8,290.4,1009.3,87.2,10.6,130.7,11.3,4.0,05:36:54,1714707414,19:54:23,1714758863,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-04,1714773600,21.6,8.5,14.0,21.6,8.0,14.0,9.4,77.3,0.973,100.0,8.33,['rain'],0.0,0.0,27.0,10.4,329.3,1013.2,69.3,10.0,177.6,15.2,6.0,05:35:32,1714793732,19:55:34,1714845334,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999']",obs,2.0,Fojnica
2024-05-05,1714860000,21.1,6.5,14.2,21.1,5.1,14.0,7.0,67.4,0.0,0.0,0.0,,0.0,0.0,32.4,15.5,229.8,1015.2,33.1,15.2,286.3,24.7,9.0,05:34:12,1714880052,19:56:44,1714931804,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999']",obs,2.0,Fojnica
2024-05-06,1714946400,20.6,5.9,14.1,20.6,3.7,13.8,6.9,65.4,0.0,0.0,0.0,,0.0,0.0,40.0,19.3,237.7,1014.3,43.6,17.6,214.1,18.4,8.0,05:32:53,1714966373,19:57:54,1715018274,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-07,1715032800,21.1,8.3,15.4,21.1,6.6,15.2,8.9,67.8,0.0,0.0,0.0,,0.0,0.0,42.5,14.5,266.0,1013.7,63.6,16.6,249.9,21.6,8.0,05:31:35,1715052695,19:59:04,1715104744,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-08,1715119200,22.2,10.0,15.6,22.2,10.0,15.6,11.2,77.1,1.052,100.0,4.17,['rain'],0.0,0.0,28.4,20.5,6.5,1014.9,64.8,13.3,240.4,21.0,8.0,05:30:19,1715139019,20:00:13,1715191213,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-09,1715205600,16.2,11.8,13.7,16.2,11.8,13.7,10.9,83.3,2.068,100.0,12.5,['rain'],0.0,0.0,35.6,14.2,23.5,1018.5,87.0,8.3,149.1,13.0,6.0,05:29:04,1715225344,20:01:22,1715277682,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-10,1715292000,18.1,10.3,13.0,18.1,10.3,13.0,9.7,81.0,1.474,100.0,8.33,['rain'],0.0,0.0,33.5,18.5,12.4,1018.5,83.3,9.5,181.3,15.8,6.0,05:27:51,1715311671,20:02:31,1715364151,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-11,1715378400,18.8,6.9,12.9,18.8,6.2,12.5,6.8,70.2,2.849,100.0,4.17,['rain'],0.0,0.0,31.0,17.2,77.7,1018.8,53.3,14.4,222.4,19.2,7.0,05:26:40,1715398000,20:03:39,1715450619,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-12,1715464800,18.7,7.1,12.9,18.7,6.5,12.9,7.6,72.4,0.024,100.0,4.17,['rain'],0.0,0.0,38.9,15.0,89.8,1018.5,48.2,15.3,265.0,22.9,8.0,05:25:30,1715484330,20:04:46,1715537086,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-13,1715551200,20.4,7.7,14.1,20.4,6.5,14.0,7.1,67.6,0.254,100.0,4.17,['rain'],0.0,0.0,22.3,9.6,72.9,1016.8,54.2,14.0,289.5,25.0,8.0,05:24:22,1715570662,20:05:53,1715623553,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-14,1715637600,14.4,10.3,12.2,14.4,10.3,12.2,10.0,87.0,2.17,100.0,12.5,['rain'],0.0,0.0,28.1,7.8,328.7,1013.8,92.3,9.3,124.4,10.7,7.0,05:23:15,1715656995,20:06:59,1715710019,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-15,1715724000,17.7,9.9,13.8,17.7,9.9,13.8,11.1,85.2,10.662,100.0,8.33,['rain'],0.0,0.0,15.8,12.5,285.9,1013.1,79.9,9.3,202.6,17.4,6.0,05:22:10,1715743330,20:08:05,1715796485,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-16,1715810400,20.3,10.2,15.6,20.3,10.2,15.6,11.3,77.5,0.037,100.0,4.17,['rain'],0.0,0.0,57.6,27.6,148.8,1010.5,57.1,12.5,224.7,19.3,7.0,05:21:07,1715829667,20:09:10,1715882950,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-17,1715896800,23.4,14.2,19.1,23.4,14.2,19.1,9.6,55.8,0.717,100.0,4.17,['rain'],0.0,0.0,57.6,24.7,251.0,1009.3,43.4,14.9,245.3,21.1,7.0,05:20:06,1715916006,20:10:15,1715969415,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-18,1715983200,23.1,8.5,16.5,23.1,7.6,16.5,8.8,63.2,0.0,0.0,0.0,,0.0,0.0,30.2,10.8,262.0,1014.3,51.1,17.7,293.2,25.2,9.0,05:19:06,1716002346,20:11:19,1716055879,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-19,1716069600,25.0,11.8,18.2,25.0,11.8,18.2,11.7,69.1,5.62,100.0,8.33,['rain'],0.0,0.0,33.5,10.2,275.7,1011.8,57.2,16.5,272.9,23.6,9.0,05:18:09,1716088689,20:12:22,1716142342,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999']",obs,2.0,Fojnica
2024-05-20,1716156000,24.2,14.9,19.1,24.2,14.9,19.1,15.1,80.0,2.1,100.0,8.33,['rain'],0.0,0.0,20.2,10.0,272.9,1011.2,71.2,13.4,218.7,18.9,7.0,05:17:13,1716175033,20:13:24,1716228804,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-21,1716242400,25.4,14.6,19.3,25.4,14.6,19.3,13.8,73.5,0.897,100.0,12.5,['rain'],0.0,0.0,60.8,25.6,217.4,1008.3,60.7,13.4,251.6,21.7,8.0,05:16:19,1716261379,20:14:25,1716315265,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-22,1716328800,18.7,11.2,15.2,18.7,11.2,15.2,11.9,81.8,4.411,100.0,16.67,['rain'],0.0,0.0,23.0,10.5,300.1,1012.1,62.3,14.8,241.1,20.9,8.0,05:15:27,1716347727,20:15:25,1716401725,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-23,1716415200,21.2,9.0,14.7,21.2,8.3,14.7,10.2,77.2,4.742,100.0,16.67,['rain'],0.0,0.0,29.2,10.7,305.7,1015.8,60.4,16.7,295.1,25.7,8.0,05:14:37,1716434077,20:16:25,1716488185,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-24,1716501600,21.8,10.1,15.9,21.8,10.1,15.9,10.5,73.8,0.643,100.0,16.67,['rain'],0.0,0.0,24.5,15.0,315.5,1018.0,40.5,17.2,273.4,23.6,9.0,05:13:49,1716520429,20:17:23,1716574643,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-25,1716588000,23.1,9.8,15.3,23.1,9.6,15.3,11.5,80.7,5.802,100.0,8.33,['rain'],0.0,0.0,20.2,11.7,294.8,1016.7,62.2,17.0,243.3,21.1,8.0,05:13:03,1716606783,20:18:21,1716661101,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-05-26,1716674400,15.8,12.1,14.0,15.8,12.1,14.0,12.9,93.5,6.151,100.0,16.67,['rain'],0.0,0.0,27.7,7.6,336.2,1018.1,85.6,10.3,141.9,12.2,5.0,05:12:19,1716693139,20:19:17,1716747557,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14544099999']",obs,2.0,Fojnica
2024-05-27,1716760800,20.9,11.6,15.7,20.9,11.6,15.7,12.0,80.2,3.889,100.0,8.33,['rain'],0.0,0.0,22.3,10.7,51.0,1018.8,68.7,15.3,251.4,21.5,8.0,05:11:37,1716779497,20:20:12,1716834012,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-28,1716847200,22.3,9.5,15.5,22.3,9.5,15.5,10.7,75.7,0.273,100.0,12.5,['rain'],0.0,0.0,21.2,9.0,359.2,1015.3,57.0,16.6,232.1,20.0,8.0,05:10:57,1716865857,20:21:06,1716920466,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-29,1716933600,19.8,12.2,16.0,19.8,12.2,16.0,12.0,78.6,0.741,100.0,12.5,['rain'],0.0,0.0,23.0,12.0,17.1,1014.2,73.8,11.4,250.2,21.5,9.0,05:10:19,1716952219,20:21:59,1717006919,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-30,1717020000,22.8,11.3,17.3,22.8,11.3,17.3,10.9,69.5,0.816,100.0,4.17,['rain'],0.0,0.0,36.4,22.1,244.2,1008.8,61.8,13.3,265.4,22.9,8.0,05:09:44,1717038584,20:22:50,1717093370,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-05-31,1717106400,20.6,13.4,16.6,20.6,13.4,16.6,12.5,77.5,8.082,100.0,12.5,['rain'],0.0,0.0,52.2,24.5,198.2,1007.4,81.8,10.4,218.9,18.8,7.0,05:09:10,1717124950,20:23:40,1717179820,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-01,1717192800,23.2,13.8,18.7,23.2,13.8,18.7,9.5,59.4,6.178,100.0,8.33,['rain'],0.0,0.1,59.4,26.0,199.5,1012.0,52.2,12.7,318.2,27.5,9.0,05:08:39,1717211319,20:24:29,1717266269,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-06-02,1717279200,25.6,11.0,18.2,25.6,11.0,18.2,12.1,70.3,0.767,100.0,8.33,['rain'],0.0,0.0,33.5,12.9,306.3,1015.7,51.4,13.6,255.5,22.1,8.0,05:08:09,1717297689,20:25:16,1717352716,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-06-03,1717365600,19.6,13.2,16.1,19.6,13.2,16.1,12.9,82.7,4.805,100.0,16.67,['rain'],0.0,0.0,48.2,20.8,245.4,1013.5,68.8,11.2,224.4,19.4,7.0,05:07:42,1717384062,20:26:02,1717439162,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-04,1717452000,22.8,9.1,16.1,22.8,7.2,15.9,10.8,73.7,1.282,100.0,4.17,['rain'],0.0,0.0,21.6,12.3,277.7,1014.0,34.8,17.0,215.7,18.9,7.0,05:07:18,1717470438,20:26:46,1717525606,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-05,1717538400,23.9,10.7,17.0,23.9,10.7,17.0,11.4,72.5,0.046,100.0,4.17,['rain'],0.0,0.0,23.4,11.9,262.4,1015.6,45.3,16.7,296.3,25.7,9.0,05:06:55,1717556815,20:27:29,1717612049,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-06,1717624800,27.9,12.1,19.1,27.1,12.1,19.0,12.0,68.5,0.011,100.0,4.17,['rain'],0.0,0.0,31.7,10.6,7.7,1017.5,18.9,17.0,327.5,28.3,9.0,05:06:35,1717643195,20:28:10,1717698490,0.0,Rain,Clear conditions throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-07,1717711200,29.0,12.7,21.1,28.4,12.7,21.0,13.4,65.1,0.0,0.0,0.0,,0.0,0.0,19.4,11.7,318.6,1016.2,29.0,17.7,295.3,25.5,9.0,05:06:16,1717729576,20:28:50,1717784930,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-08,1717797600,29.4,15.5,21.9,28.9,15.5,21.9,15.7,70.7,0.436,100.0,4.17,['rain'],0.0,0.0,23.4,11.0,300.3,1013.8,37.3,15.7,309.0,26.7,9.0,05:06:01,1717815961,20:29:27,1717871367,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-06-09,1717884000,29.5,15.5,22.3,28.8,15.5,22.3,15.2,68.0,0.016,100.0,4.17,['rain'],0.0,0.0,31.0,12.8,260.7,1010.4,71.5,14.0,303.3,26.1,9.0,05:05:47,1717902347,20:30:03,1717957803,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-06-10,1717970400,26.5,18.3,22.6,26.5,18.3,22.6,12.8,55.9,0.594,100.0,4.17,['rain'],0.0,0.0,60.8,23.7,213.7,1006.5,47.0,15.3,291.6,25.3,8.0,05:05:35,1717988735,20:30:38,1718044238,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-11,1718056800,22.8,14.0,18.9,22.8,14.0,18.9,14.2,74.7,1.865,100.0,4.17,['rain'],0.0,0.0,46.8,16.1,258.5,1009.8,51.9,13.7,244.1,21.0,8.0,05:05:26,1718075126,20:31:10,1718130670,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-12,1718143200,21.3,14.0,17.2,21.3,14.0,17.2,14.8,86.1,3.192,100.0,8.33,['rain'],0.0,0.0,50.8,16.8,302.0,1012.9,65.9,11.9,229.6,19.9,7.0,05:05:19,1718161519,20:31:41,1718217101,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-13,1718229600,20.0,13.0,15.9,20.0,13.0,15.9,13.6,86.6,9.119,100.0,12.5,['rain'],0.0,0.0,38.2,15.1,321.9,1014.9,82.2,13.3,216.3,18.7,7.0,05:05:14,1718247914,20:32:09,1718303529,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-14,1718316000,22.4,11.9,16.4,22.4,11.9,16.4,10.8,72.7,3.747,100.0,8.33,['rain'],0.0,0.0,18.0,12.1,326.4,1016.1,67.0,12.3,198.3,17.1,6.0,05:05:12,1718334312,20:32:36,1718389956,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-15,1718402400,26.7,9.9,18.7,26.6,9.2,18.7,11.7,67.5,0.0,0.0,0.0,,0.0,0.0,22.7,11.2,254.6,1013.0,20.7,17.8,298.7,25.8,9.0,05:05:11,1718420711,20:33:01,1718476381,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-06-16,1718488800,28.3,12.8,20.8,27.8,12.8,20.7,12.6,63.6,0.0,0.0,0.0,,0.0,0.0,20.9,17.1,284.9,1011.8,24.5,18.0,304.9,26.2,9.0,05:05:13,1718507113,20:33:23,1718562803,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-06-17,1718575200,29.0,12.7,20.9,28.3,12.7,20.8,12.3,62.0,0.0,0.0,0.0,,0.0,0.0,12.6,9.6,301.5,1015.2,9.9,17.5,325.1,27.9,9.0,05:05:17,1718593517,20:33:44,1718649224,0.35,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-18,1718661600,31.0,14.4,22.4,30.0,14.4,22.2,13.4,61.4,0.0,0.0,0.0,,0.0,0.0,13.7,8.4,264.3,1017.5,18.0,18.1,331.1,28.5,9.0,05:05:23,1718679923,20:34:02,1718735642,0.38,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-19,1718748000,32.9,14.9,23.4,31.7,14.9,23.3,14.1,60.4,0.0,0.0,0.0,,0.0,0.0,20.2,8.4,254.5,1017.3,19.0,17.0,342.2,29.6,9.0,05:05:32,1718766332,20:34:19,1718822059,0.42,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-20,1718834400,32.2,17.8,24.7,32.7,17.8,24.9,16.6,62.8,0.0,0.0,0.0,,0.0,0.0,22.7,12.3,359.6,1018.4,29.4,15.5,332.7,28.5,9.0,05:05:42,1718852742,20:34:33,1718908473,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-21,1718920800,36.2,18.8,26.9,36.7,18.8,27.2,17.8,61.7,0.1,100.0,4.17,['rain'],0.0,0.0,16.6,13.3,262.7,1017.2,38.8,12.5,293.1,25.2,9.0,05:05:55,1718939155,20:34:45,1718994885,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14544099999']",obs,2.0,Fojnica
2024-06-22,1719007200,34.4,19.4,26.3,34.3,19.4,26.3,16.4,57.9,1.7,100.0,4.17,['rain'],0.0,0.0,36.0,17.5,258.1,1010.6,10.4,12.9,307.7,26.4,9.0,05:06:09,1719025569,20:34:55,1719081295,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '13353099999', 'LQMO', '13348099999', '14652099999']",obs,2.0,Fojnica
2024-06-23,1719093600,26.8,17.4,22.4,27.7,17.4,22.4,16.8,71.1,1.6,100.0,20.83,['rain'],0.0,0.0,37.1,14.5,353.3,1010.1,59.1,10.4,212.2,18.4,8.0,05:06:26,1719111986,20:35:03,1719167703,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999']",obs,2.0,Fojnica
2024-06-24,1719180000,25.7,19.0,22.0,25.7,19.0,22.0,17.6,76.6,0.112,100.0,8.33,['rain'],0.0,0.0,31.3,15.2,359.4,1012.3,68.3,10.9,106.7,9.2,4.0,05:06:45,1719198405,20:35:09,1719254109,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-25,1719266400,24.8,17.5,20.8,24.8,17.5,20.8,17.5,82.3,0.691,100.0,16.67,['rain'],0.0,0.0,25.2,10.1,256.7,1014.1,62.9,13.3,251.3,21.7,7.0,05:07:05,1719284825,20:35:12,1719340512,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-26,1719352800,25.7,16.9,20.6,25.7,16.9,20.6,17.0,81.2,1.218,100.0,12.5,['rain'],0.0,0.0,35.3,15.6,280.0,1012.2,62.0,14.6,255.9,22.1,9.0,05:07:28,1719371248,20:35:13,1719426913,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-27,1719439200,21.8,15.7,18.8,21.8,15.7,18.8,16.3,86.0,11.279,100.0,12.5,['rain'],0.0,0.0,27.7,12.2,290.0,1011.3,75.2,10.9,241.5,20.7,8.0,05:07:53,1719457673,20:35:12,1719513312,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-28,1719525600,26.1,14.5,20.0,26.1,14.5,20.0,15.9,79.2,1.218,100.0,8.33,['rain'],0.0,0.0,24.8,12.8,344.1,1015.7,60.2,11.9,208.3,18.0,8.0,05:08:19,1719544099,20:35:09,1719599709,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-06-29,1719612000,29.1,16.4,22.8,29.6,16.4,23.0,17.3,73.9,0.099,100.0,8.33,['rain'],0.0,0.0,19.1,10.7,24.5,1017.9,43.5,12.8,277.1,23.8,7.0,05:08:48,1719630528,20:35:03,1719686103,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
