datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,city
2024-11-06,1730847600,21.0,2.2,11.2,21.0,2.2,11.1,5.5,70.7,0.0,0.0,0.0,,0.0,0.0,16.9,10.5,35.5,1027.6,22.6,16.5,123.9,10.6,5.0,06:30:50,1730871050,16:33:29,1730907209,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-07,1730934000,21.0,2.2,11.0,21.0,2.2,10.9,5.8,73.8,0.0,0.0,0.0,,0.0,0.0,16.2,10.5,3.3,1029.4,35.2,16.5,116.5,10.0,5.0,06:32:08,1730957528,16:32:19,1730993539,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-08,1731020400,20.1,0.3,10.2,20.1,0.3,10.0,5.7,77.3,0.0,0.0,0.0,,0.0,0.0,15.1,7.1,349.1,1028.0,24.1,16.2,121.5,10.4,5.0,06:33:26,1731044006,16:31:10,1731079870,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-09,1731106800,20.0,-0.7,10.1,20.0,-2.6,9.8,4.2,70.8,0.0,0.0,0.0,,0.0,0.0,21.6,10.6,17.1,1024.8,32.4,16.2,119.6,10.3,5.0,06:34:44,1731130484,16:30:02,1731166202,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-10,1731193200,21.0,0.2,11.2,21.0,0.2,10.9,1.1,55.5,0.0,0.0,0.0,,0.0,0.0,48.2,17.6,47.3,1021.0,24.9,16.5,118.0,10.1,5.0,06:36:02,1731216962,16:28:57,1731252537,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-11,1731279600,15.9,0.3,9.0,15.9,-2.3,8.1,0.4,56.9,0.0,0.0,0.0,,0.0,0.0,79.2,24.6,43.6,1023.5,36.0,16.1,112.7,9.8,5.0,06:37:20,1731303440,16:27:53,1731338873,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-12,1731366000,15.6,-0.8,8.9,15.6,-1.8,8.1,0.7,58.3,0.0,0.0,0.0,,0.0,0.0,38.9,24.5,25.2,1022.8,27.0,16.5,111.0,9.6,4.0,06:38:38,1731389918,16:26:52,1731425212,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-13,1731452400,14.1,-1.7,8.1,14.1,-3.8,7.3,0.8,62.3,0.0,0.0,0.0,,0.0,0.0,27.4,21.0,62.1,1023.1,41.3,16.5,115.8,10.0,5.0,06:39:55,1731476395,16:25:52,1731511552,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-14,1731538800,10.6,5.1,8.4,10.6,2.9,7.0,3.6,73.6,2.001,100.0,8.33,['rain'],0.0,0.0,44.6,24.9,12.7,1020.0,92.1,14.6,76.5,6.5,4.0,06:41:13,1731562873,16:24:54,1731597894,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-15,1731625200,11.7,3.1,8.1,11.7,0.7,7.6,0.5,59.5,0.003,100.0,4.17,['rain'],0.0,0.0,44.3,11.1,51.6,1019.6,39.8,14.9,101.6,8.7,4.0,06:42:30,1731649350,16:23:58,1731684238,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-16,1731711600,15.5,0.1,8.4,15.5,-2.9,7.8,0.2,60.6,0.0,0.0,0.0,,0.0,0.0,28.4,17.6,54.3,1021.0,9.2,16.1,107.1,9.2,4.0,06:43:47,1731735827,16:23:04,1731770584,0.52,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-17,1731798000,14.6,-2.7,6.4,14.6,-3.9,6.1,1.7,74.7,0.0,0.0,0.0,,0.0,0.0,14.0,7.1,42.1,1017.2,25.2,15.4,0.0,0.0,0.0,06:45:03,1731822303,16:22:12,1731856932,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-18,1731884400,12.9,6.9,9.1,12.9,6.1,9.0,8.4,95.5,2.4,100.0,41.67,['rain'],0.0,0.0,11.9,5.4,101.8,1014.7,86.8,8.8,20.9,1.9,1.0,06:46:19,1731908779,16:21:22,1731943282,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', 'LQMO']",obs,,Mostar
2024-11-19,1731970800,11.9,7.9,9.5,11.9,7.8,9.4,9.2,98.4,14.6,100.0,54.17,['rain'],0.0,0.0,37.4,7.6,94.6,1012.9,87.9,4.9,51.5,4.3,3.0,06:47:35,1731995255,16:20:34,1732029634,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', 'LQMO']",obs,,Mostar
2024-11-20,1732057200,17.9,4.9,11.5,17.9,-0.7,10.6,10.3,92.7,31.7,100.0,91.67,['rain'],0.0,0.0,76.0,49.6,169.7,1000.9,81.1,6.7,30.0,2.6,1.0,06:48:50,1732081730,16:19:49,1732115989,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', 'LQMO']",obs,,Mostar
2024-11-21,1732143600,11.8,0.0,5.2,11.8,-1.8,4.3,0.1,75.6,0.1,100.0,4.17,['rain'],0.0,6.1,57.6,14.7,110.9,1006.9,45.9,9.9,106.5,9.2,5.0,06:50:05,1732168205,16:19:06,1732202346,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LQSA', '14657099999', '14654099999', 'LQMO', '13348099999', '13353099999']",obs,,Mostar
2024-11-22,1732230000,16.0,5.1,11.2,16.0,3.3,10.6,7.6,80.5,35.383,100.0,16.67,['rain'],0.0,0.1,75.6,47.4,145.4,1001.7,86.5,12.4,0.0,0.0,0.0,06:51:19,1732254679,16:18:24,1732288704,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-23,1732316400,11.0,-0.8,4.9,11.0,-2.7,4.3,-6.5,47.2,0.005,100.0,4.17,"['rain', 'snow']",0.0,0.6,33.5,23.6,357.8,1025.7,15.9,16.5,103.3,8.9,4.0,06:52:32,1732341152,16:17:45,1732375065,0.75,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-24,1732402800,10.1,-5.8,3.4,10.1,-5.8,3.3,-3.1,65.7,0.0,0.0,0.0,,0.0,0.6,16.2,12.7,54.9,1035.8,35.7,16.5,98.4,8.5,4.0,06:53:45,1732427625,16:17:09,1732461429,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-25,1732489200,13.7,0.1,6.7,13.7,0.1,6.5,2.2,74.1,0.046,100.0,4.17,['rain'],0.0,0.6,14.0,9.3,17.0,1029.9,51.3,16.0,74.4,6.5,3.0,06:54:56,1732514096,16:16:34,1732547794,0.81,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-26,1732575600,10.3,-1.9,4.9,10.3,-3.9,4.6,3.5,91.4,0.043,100.0,4.17,['rain'],0.0,0.5,14.8,5.5,106.8,1025.9,59.7,13.0,55.4,4.8,3.0,06:56:07,1732600567,16:16:02,1732634162,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-27,1732662000,15.9,4.2,9.6,15.9,4.2,9.6,7.2,86.4,0.04,100.0,4.17,['rain'],0.0,0.5,13.0,5.3,79.0,1024.5,44.8,15.5,85.0,7.3,4.0,06:57:17,1732687037,16:15:33,1732720533,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-28,1732748400,10.8,8.0,9.7,10.8,7.4,9.6,9.4,98.1,3.03,100.0,12.5,['rain'],0.0,0.4,22.0,5.4,22.4,1024.2,83.1,10.9,27.8,2.3,1.0,06:58:27,1732773507,16:15:05,1732806905,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-29,1732834800,13.1,8.0,10.5,13.1,6.1,10.2,1.6,58.1,15.892,100.0,8.33,['rain'],0.0,0.0,61.2,18.0,40.3,1021.5,49.4,14.6,79.1,6.9,4.0,06:59:35,1732859975,16:14:40,1732893280,0.94,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-11-30,1732921200,11.8,8.1,10.4,11.8,6.2,9.4,-1.1,44.9,0.004,100.0,4.17,['rain'],0.0,0.1,102.4,51.3,8.4,1020.1,58.9,13.2,61.6,5.2,3.0,07:00:42,1732946442,16:14:18,1732979658,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14657099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-01,1733007600,15.8,5.0,12.1,15.8,5.0,11.9,2.0,51.2,0.4,100.0,16.67,['rain'],0.0,0.0,68.4,57.0,25.5,1017.9,27.9,10.0,55.3,4.9,3.0,07:01:48,1733032908,16:13:58,1733066038,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LQSA', '14654099999', 'LQMO', '13348099999', '13353099999']",obs,,Mostar
2024-12-02,1733094000,14.6,2.0,8.8,14.6,-0.2,8.0,2.1,64.6,0.0,0.0,0.0,,0.0,1.7,29.5,17.4,58.8,1019.6,23.0,15.7,86.2,7.4,4.0,07:02:53,1733119373,16:13:40,1733152420,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-03,1733180400,10.2,-0.9,5.7,10.2,-1.7,5.4,3.0,84.4,0.0,0.0,0.0,,0.0,0.0,14.4,7.1,21.3,1017.2,80.0,14.5,71.9,6.2,3.0,07:03:56,1733205836,16:13:25,1733238805,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-04,1733266800,12.1,4.0,8.8,12.1,2.8,8.5,3.8,73.2,0.015,100.0,8.33,['rain'],0.0,0.0,38.9,14.2,25.5,1017.5,76.6,15.3,54.7,4.8,3.0,07:04:58,1733292298,16:13:12,1733325192,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '14652099999', '13353099999', '14454099999']",obs,,Mostar
2024-12-05,1733353200,10.4,5.9,8.8,10.4,5.3,7.9,2.5,65.2,0.002,100.0,4.17,['rain'],0.0,0.0,32.4,17.6,33.1,1019.4,94.0,12.9,24.3,2.3,1.0,07:05:59,1733378759,16:13:02,1733411582,0.15,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-06,1733439600,11.6,6.0,8.5,11.6,4.3,8.1,4.4,76.4,1.001,100.0,8.33,['rain'],0.0,1.1,24.1,14.6,89.2,1016.6,87.8,13.8,65.9,5.6,3.0,07:06:58,1733465218,16:12:55,1733497975,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-07,1733526000,14.3,-1.0,7.5,14.3,-1.0,7.3,0.4,66.4,2.173,100.0,8.33,['rain'],0.0,0.0,26.6,7.7,45.2,1013.2,33.2,14.8,86.3,7.4,4.0,07:07:56,1733551676,16:12:49,1733584369,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-08,1733612400,7.1,0.0,4.7,7.1,-1.4,4.4,4.0,95.0,19.99,100.0,8.33,['rain'],0.0,0.0,45.7,11.0,8.6,1004.4,73.8,13.0,23.3,2.0,2.0,07:08:52,1733638132,16:12:47,1733670767,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-09,1733698800,7.6,4.0,6.6,7.6,4.0,6.1,6.4,98.7,20.384,100.0,12.5,['rain'],0.0,0.0,35.6,7.7,351.8,1009.3,89.2,11.1,55.3,4.6,3.0,07:09:47,1733724587,16:12:46,1733757166,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14657099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-10,1733785200,10.9,5.1,8.4,10.9,4.0,8.0,5.7,84.1,2.215,100.0,12.5,['rain'],0.0,0.0,19.1,10.6,75.5,1016.8,87.3,13.6,52.9,4.6,2.0,07:10:40,1733811040,16:12:49,1733843569,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14657099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-11,1733871600,11.1,3.0,8.3,11.1,0.9,7.7,5.7,84.7,0.203,100.0,12.5,['rain'],0.0,0.0,16.9,14.2,57.3,1022.4,90.8,12.8,37.9,3.3,2.0,07:11:31,1733897491,16:12:54,1733929974,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14657099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-12,1733958000,12.7,0.0,7.8,12.7,-1.7,7.3,3.4,76.3,0.131,100.0,8.33,['rain'],0.0,4.2,19.8,11.1,83.1,1026.6,46.1,15.7,72.7,6.5,3.0,07:12:21,1733983941,16:13:01,1734016381,0.4,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-13,1734044400,10.0,-1.9,4.3,10.0,-2.9,3.5,0.8,80.3,0.0,0.0,0.0,,0.0,2.6,17.3,7.6,46.6,1030.0,48.6,15.7,84.3,7.3,4.0,07:13:08,1734070388,16:13:11,1734102791,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14657099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-14,1734130800,11.3,3.0,7.1,11.3,0.9,6.8,6.6,96.6,18.394,100.0,8.33,['rain'],0.0,0.1,49.3,7.5,321.4,1022.8,87.1,11.4,20.0,1.7,1.0,07:13:54,1734156834,16:13:23,1734189203,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-15,1734217200,13.6,3.1,8.3,13.6,3.1,8.0,2.0,70.7,0.001,100.0,4.17,['rain'],0.0,1.6,53.6,16.9,37.6,1022.4,33.4,12.6,76.4,6.6,4.0,07:14:38,1734243278,16:13:38,1734275618,0.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-16,1734303600,12.1,0.0,6.1,12.1,-1.4,5.6,0.2,67.9,0.279,100.0,8.33,['rain'],0.0,3.1,24.8,9.2,108.8,1032.4,24.6,15.3,79.7,6.9,3.0,07:15:20,1734329720,16:13:55,1734362035,0.53,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-17,1734390000,12.1,-1.9,4.9,12.1,-3.8,4.5,2.8,87.7,0.0,0.0,0.0,,0.0,3.0,14.0,7.5,54.7,1030.7,24.3,15.6,82.5,7.1,4.0,07:15:59,1734416159,16:14:15,1734448455,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-18,1734476400,11.8,-2.9,3.9,11.8,-2.9,3.7,2.1,89.9,0.0,0.0,0.0,,0.0,2.9,12.2,7.5,174.5,1027.3,43.5,12.9,78.4,6.8,4.0,07:16:37,1734502597,16:14:37,1734534877,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-19,1734562800,9.5,-3.9,4.0,9.5,-3.9,3.9,2.4,90.2,0.0,0.0,0.0,,0.0,2.9,22.3,7.6,1.9,1019.4,62.1,11.0,75.9,6.6,3.0,07:17:13,1734589033,16:15:01,1734621301,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-20,1734649200,15.2,6.9,9.1,15.2,3.4,8.2,5.8,82.4,0.003,100.0,4.17,['rain'],0.0,0.0,88.9,65.7,18.7,1007.6,85.3,10.9,13.5,1.3,1.0,07:17:46,1734675466,16:15:28,1734707728,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-21,1734735600,9.8,-2.0,6.8,8.4,-5.5,4.1,-3.8,48.4,12.457,100.0,8.33,['rain'],0.0,4.4,105.5,62.2,25.5,1017.3,45.7,15.7,73.6,6.3,3.0,07:18:17,1734761897,16:15:57,1734794157,0.7,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-22,1734822000,8.2,-5.9,2.5,8.2,-9.4,2.1,-2.3,72.6,0.0,0.0,0.0,,0.0,4.2,33.8,7.7,114.4,1016.2,53.4,14.4,80.8,7.0,4.0,07:18:46,1734848326,16:16:29,1734880589,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-23,1734908400,9.0,3.7,5.9,8.1,-1.2,2.9,3.5,86.2,25.006,100.0,12.5,['rain'],2.8,0.2,90.0,62.2,32.8,996.4,97.1,11.5,14.6,1.3,1.0,07:19:13,1734934753,16:17:03,1734967023,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-24,1734994800,8.0,5.9,7.4,5.9,0.8,3.5,-5.0,41.3,6.239,100.0,12.5,['rain'],0.0,0.1,100.1,57.0,18.9,1005.5,78.3,12.8,41.6,3.5,2.0,07:19:37,1735021177,16:17:39,1735053459,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14454099999']",obs,,Mostar
2024-12-25,1735081200,11.9,7.9,9.3,11.9,2.6,6.2,-1.8,45.8,0.0,0.0,0.0,,0.0,7.6,81.7,54.8,3.3,1019.1,49.2,11.1,52.3,4.5,3.0,07:19:59,1735107599,16:18:17,1735139897,0.82,Partially cloudy,Partly cloudy throughout the day.,wind,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14454099999']",obs,,Mostar
2024-12-26,1735167600,13.9,8.9,10.9,13.9,4.2,9.1,-0.7,44.6,0.0,0.0,0.0,,0.0,0.0,83.5,58.3,6.0,1024.9,36.4,10.2,56.5,4.9,3.0,07:20:19,1735194019,16:18:57,1735226337,0.86,Partially cloudy,Partly cloudy throughout the day.,wind,"['LQSA', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Mostar
2024-12-27,1735254000,13.9,4.9,9.5,13.9,3.9,8.7,-1.1,49.4,0.0,0.0,0.0,,0.0,0.0,82.8,30.9,354.3,1027.3,58.5,10.2,56.4,4.6,2.0,07:20:36,1735280436,16:19:40,1735312780,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Mostar
2024-12-28,1735340400,15.9,1.0,9.2,15.9,-1.8,8.4,-3.3,44.7,0.0,0.0,0.0,,0.0,0.9,44.6,18.1,22.4,1025.0,41.1,12.2,84.3,7.3,4.0,07:20:51,1735366851,16:20:24,1735399224,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Mostar
2024-12-29,1735426800,13.9,-1.0,6.3,13.9,-2.8,5.7,-1.0,63.4,0.0,0.0,0.0,,0.0,1.8,24.1,21.0,139.1,1027.0,60.3,15.7,0.0,0.0,0.0,07:21:03,1735453263,16:21:11,1735485671,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Mostar
2024-12-30,1735513200,13.1,-2.0,5.6,13.1,-2.0,5.3,1.0,75.1,0.0,0.0,0.0,,0.0,1.6,6.1,10.5,10.4,1029.4,60.3,15.7,,,,07:21:13,1735539673,16:21:59,1735572119,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Mostar
2024-12-31,1735599600,12.2,-3.9,4.1,12.2,-6.2,3.7,0.9,81.8,0.0,0.0,0.0,,0.0,0.8,7.2,7.4,146.4,1031.6,36.2,15.7,,,,07:21:21,1735626081,16:22:49,1735658569,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14472099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Mostar
