datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,city
2024-10-07,1728252000,18.5,8.3,12.9,18.5,6.6,12.7,9.8,83.0,1.084,100.0,4.17,['rain'],0.0,0.0,28.8,12.2,205.6,1016.9,39.4,18.8,158.9,13.6,6.0,06:53:53,1728276833,18:18:51,1728317931,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-08,1728338400,22.2,8.6,14.7,22.2,7.8,14.5,10.6,79.3,0.055,100.0,8.33,['rain'],0.0,0.0,48.6,26.1,247.1,1016.6,42.6,20.1,169.5,14.7,6.0,06:55:04,1728363304,18:17:06,1728404226,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-09,1728424800,20.8,13.9,17.4,20.8,13.9,17.4,13.2,77.2,6.275,100.0,12.5,['rain'],0.0,0.0,68.4,37.2,194.4,1010.4,61.5,13.0,134.6,11.5,5.0,06:56:16,1728449776,18:15:22,1728490522,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-10,1728511200,21.7,13.1,17.5,21.7,13.1,17.5,13.1,77.4,0.726,100.0,8.33,['rain'],0.0,0.0,58.3,27.8,207.1,1006.7,66.7,15.1,153.4,13.3,6.0,06:57:28,1728536248,18:13:38,1728576818,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-11,1728597600,19.8,13.2,17.2,19.8,13.2,17.2,14.2,82.7,5.531,100.0,12.5,['rain'],0.0,0.0,58.3,16.5,311.1,1009.2,65.7,12.7,64.9,5.5,3.0,06:58:40,1728622720,18:11:55,1728663115,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-12,1728684000,18.7,10.3,13.8,18.7,10.3,13.8,8.7,73.6,1.911,100.0,8.33,['rain'],0.0,0.0,29.2,14.1,21.6,1017.3,35.5,15.3,127.0,10.9,4.0,06:59:53,1728709193,18:10:12,1728749412,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-13,1728770400,19.3,7.2,12.9,19.3,6.2,12.5,8.9,79.4,0.01,100.0,4.17,['rain'],0.0,0.0,32.4,14.1,322.4,1018.5,68.3,18.8,0.0,0.0,0.0,07:01:06,1728795666,18:08:30,1728835710,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-14,1728856800,21.4,9.8,14.5,21.4,8.3,14.5,10.8,80.7,0.022,100.0,8.33,['rain'],0.0,0.0,22.3,11.7,9.8,1019.6,44.9,18.9,144.7,12.5,5.0,07:02:19,1728882139,18:06:49,1728922009,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-15,1728943200,21.4,8.4,14.0,21.4,7.7,13.9,10.8,83.2,0.01,100.0,4.17,['rain'],0.0,0.0,19.8,14.0,12.9,1020.2,43.9,18.3,150.2,13.1,6.0,07:03:33,1728968613,18:05:09,1729008309,0.43,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-16,1729029600,21.6,9.5,14.7,21.6,9.5,14.7,11.1,80.5,0.0,0.0,0.0,,0.0,0.0,19.8,8.4,7.7,1022.6,61.6,19.6,139.2,12.1,5.0,07:04:47,1729055087,18:03:29,1729094609,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-17,1729116000,19.7,12.9,15.5,19.7,12.9,15.5,14.2,92.0,1.282,100.0,8.33,['rain'],0.0,0.0,13.3,8.6,358.6,1023.2,72.8,15.0,77.5,6.8,4.0,07:06:01,1729141561,18:01:51,1729180911,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-18,1729202400,18.1,13.3,16.5,18.1,13.3,16.5,15.6,94.6,4.103,100.0,16.67,['rain'],0.0,0.0,25.2,7.2,357.6,1020.6,87.9,10.7,57.7,5.0,2.0,07:07:15,1729228035,18:00:13,1729267213,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-19,1729288800,24.1,15.0,18.4,24.1,15.0,18.4,15.6,85.0,2.06,100.0,8.33,['rain'],0.0,0.0,23.4,9.9,337.5,1018.4,57.5,12.4,102.5,8.9,5.0,07:08:30,1729314510,17:58:36,1729353516,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-20,1729375200,23.1,11.4,16.4,23.1,11.4,16.4,12.4,80.5,0.162,100.0,4.17,['rain'],0.0,0.0,25.2,8.3,2.8,1024.1,42.0,14.8,136.7,11.8,5.0,07:09:45,1729400985,17:57:00,1729439820,0.6,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-21,1729461600,18.9,8.1,13.1,18.9,8.1,13.0,9.5,80.9,0.0,0.0,0.0,,0.0,0.0,14.8,10.1,355.7,1030.3,26.9,16.9,0.0,0.0,0.0,07:11:01,1729487461,17:55:26,1729526126,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-22,1729548000,20.2,6.7,12.8,20.2,6.7,12.7,8.5,78.1,0.01,100.0,4.17,['rain'],0.0,0.0,12.2,6.5,29.9,1029.3,15.2,18.9,145.8,12.6,6.0,07:12:17,1729573937,17:53:52,1729612432,0.66,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-23,1729634400,20.7,7.2,13.3,20.7,6.5,13.2,10.1,82.8,0.0,0.0,0.0,,0.0,0.0,19.1,8.8,28.5,1029.0,34.0,19.4,135.6,11.7,5.0,07:13:33,1729660413,17:52:19,1729698739,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-24,1729720800,18.6,9.5,14.2,18.6,9.5,14.2,11.4,84.3,0.0,0.0,0.0,,0.0,0.0,21.6,10.7,304.6,1028.3,67.8,16.7,86.9,7.5,4.0,07:14:49,1729746889,17:50:48,1729785048,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-25,1729807200,20.4,12.5,15.3,20.4,12.5,15.3,12.4,84.2,0.245,100.0,8.33,['rain'],0.0,0.0,18.0,11.1,306.6,1025.2,50.2,17.7,114.3,9.9,5.0,07:16:06,1729833366,17:49:18,1729871358,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-26,1729893600,20.0,8.8,14.0,20.0,8.8,14.0,11.3,85.1,0.0,0.0,0.0,,0.0,0.0,17.3,7.8,352.7,1023.9,25.9,19.6,125.8,10.8,5.0,07:17:23,1729919843,17:47:49,1729957669,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-27,1729980000,20.7,9.3,13.9,20.7,9.2,13.9,10.8,83.4,0.0,0.0,0.0,,0.0,0.0,21.2,9.3,271.4,1024.1,47.3,20.6,100.3,9.0,4.0,06:18:40,1730006320,16:46:21,1730043981,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,2.0,Jablanica
2024-10-28,1730070000,22.5,7.3,12.7,22.5,7.3,12.7,9.4,82.5,0.006,100.0,4.17,['rain'],0.0,0.0,8.6,7.4,46.5,1025.6,46.0,18.9,,,,06:19:58,1730092798,16:44:54,1730130294,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-10-29,1730156400,18.4,8.3,12.3,18.4,8.3,12.3,9.8,85.8,0.0,0.0,0.0,,0.0,0.0,22.0,7.3,52.7,1024.6,38.7,16.4,114.4,9.8,5.0,06:21:15,1730179275,16:43:29,1730216609,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-10-30,1730242800,18.9,8.2,12.5,18.9,8.0,12.5,8.3,77.2,0.0,0.0,0.0,,0.0,0.0,29.2,16.5,64.5,1023.7,38.6,15.1,117.8,10.1,5.0,06:22:33,1730265753,16:42:05,1730302925,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-10-31,1730329200,18.3,7.2,11.2,18.3,6.4,10.8,6.8,75.9,0.0,0.0,0.0,,0.0,0.0,29.2,14.3,62.3,1025.6,38.4,15.4,108.7,9.4,5.0,06:23:51,1730352231,16:40:42,1730389242,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-01,1730415600,16.4,5.7,10.3,16.4,4.7,10.0,6.0,76.5,0.0,0.0,0.0,,0.0,0.0,19.8,11.1,54.0,1024.8,23.1,17.4,122.4,10.5,5.0,06:25:10,1730438710,16:39:21,1730475561,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-02,1730502000,16.1,4.0,10.5,16.1,4.0,10.3,5.7,74.1,0.0,0.0,0.0,,0.0,0.0,38.9,20.7,20.6,1022.6,31.4,18.8,130.8,11.5,5.0,06:26:28,1730525188,16:38:02,1730561882,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-03,1730588400,17.8,5.2,10.5,17.8,3.2,10.2,4.9,70.1,0.012,100.0,4.17,['rain'],0.0,0.0,34.6,19.2,35.0,1026.3,64.0,13.9,80.0,6.9,3.0,06:27:47,1730611667,16:36:44,1730648204,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-04,1730674800,13.3,2.0,7.2,13.3,1.4,6.3,2.3,73.2,0.0,0.0,0.0,,0.0,0.0,28.8,13.4,68.4,1026.8,41.6,16.8,113.2,9.7,5.0,06:29:06,1730698146,16:35:27,1730734527,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-05,1730761200,13.9,1.5,7.0,13.9,-0.3,6.2,3.0,77.4,0.0,0.0,0.0,,0.0,0.0,24.1,12.0,86.5,1027.3,23.0,17.3,114.4,9.8,5.0,06:30:24,1730784624,16:34:12,1730820852,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-06,1730847600,14.4,1.6,7.1,14.4,1.2,6.7,3.5,79.5,0.0,0.0,0.0,,0.0,0.0,16.6,7.7,55.8,1029.2,41.2,17.3,121.9,10.6,5.0,06:31:43,1730871103,16:32:59,1730907179,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-07,1730934000,12.9,1.9,6.8,12.9,1.9,6.5,3.7,81.9,0.0,0.0,0.0,,0.0,0.0,13.3,7.8,34.2,1031.1,47.5,16.4,115.0,9.9,5.0,06:33:02,1730957582,16:31:48,1730993508,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-08,1731020400,11.4,1.3,6.3,11.4,1.3,5.9,3.7,84.8,0.018,100.0,8.33,['rain'],0.0,0.0,14.8,6.4,72.3,1029.5,38.8,15.4,118.0,10.1,5.0,06:34:21,1731044061,16:30:38,1731079838,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-09,1731106800,11.3,0.7,6.4,11.3,-0.9,5.9,2.7,78.6,0.0,0.0,0.0,,0.0,0.0,21.2,10.4,30.6,1026.7,38.8,15.5,107.6,9.3,5.0,06:35:40,1731130540,16:29:30,1731166170,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-10,1731193200,10.3,0.9,5.9,10.3,0.3,4.1,0.3,69.0,0.0,0.0,0.0,,0.0,0.0,32.8,17.8,26.8,1023.5,57.1,17.2,104.9,9.0,5.0,06:36:59,1731217019,16:28:23,1731252503,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-11,1731279600,7.5,0.3,3.9,5.9,-3.2,1.6,-1.2,70.6,0.0,0.0,0.0,,0.0,0.0,38.9,18.7,16.1,1025.1,54.5,11.4,79.9,6.9,4.0,06:38:18,1731303498,16:27:19,1731338839,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-12,1731366000,8.1,0.5,3.8,7.0,-1.4,1.9,-1.4,70.1,0.0,0.0,0.0,,0.0,0.0,34.2,15.6,13.6,1024.5,51.1,12.2,83.5,7.2,4.0,06:39:36,1731389976,16:26:16,1731425176,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-13,1731452400,8.8,0.5,4.1,6.8,-1.1,2.4,-2.1,65.6,0.0,0.0,0.0,,0.0,0.0,26.6,13.7,42.4,1024.7,59.6,17.1,106.8,9.1,5.0,06:40:55,1731476455,16:25:16,1731511516,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-14,1731538800,8.4,1.2,3.7,7.3,-1.6,1.6,0.8,82.1,1.277,100.0,12.5,"['rain', 'snow']",0.1,0.1,35.3,18.6,15.8,1022.0,92.3,9.0,47.3,4.0,2.0,06:42:13,1731562933,16:24:17,1731597857,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-15,1731625200,7.6,-0.9,3.4,6.2,-5.1,0.6,-1.5,71.2,1.579,100.0,8.33,"['rain', 'snow']",0.0,0.0,46.1,19.7,4.9,1022.1,67.0,10.9,62.3,5.4,3.0,06:43:31,1731649411,16:23:20,1731684200,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-16,1731711600,9.3,-0.9,4.8,9.1,-1.2,3.7,-0.6,70.0,0.012,100.0,4.17,['rain'],0.0,0.0,38.5,13.7,45.1,1022.4,24.7,18.8,93.1,8.0,4.0,06:44:49,1731735889,16:22:25,1731770545,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-17,1731798000,10.2,-3.6,3.8,10.2,-4.9,2.7,-0.2,77.1,0.0,0.0,0.0,,0.0,0.0,24.5,11.9,229.6,1017.2,25.6,18.7,0.0,0.0,0.0,06:46:06,1731822366,16:21:33,1731856893,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-18,1731884400,11.2,4.3,7.1,11.2,3.7,7.1,6.6,96.7,1.6,100.0,37.5,['rain'],0.0,0.0,19.8,5.3,164.2,1014.5,84.2,7.3,24.8,2.1,2.0,06:47:23,1731908843,16:20:42,1731943242,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', 'LQMO']",obs,,Jablanica
2024-11-19,1731970800,11.1,5.8,8.0,11.1,5.8,8.0,7.9,99.1,4.7,100.0,33.33,['rain'],0.0,0.0,47.5,8.3,178.9,1012.4,85.2,4.8,53.0,4.5,3.0,06:48:39,1731995319,16:19:54,1732029594,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', 'LQMO']",obs,,Jablanica
2024-11-20,1732057200,15.8,2.8,10.2,15.8,-2.6,9.0,8.6,90.4,40.0,100.0,83.33,['rain'],3.7,1.3,80.6,34.7,198.1,1000.7,80.1,7.1,40.5,3.6,2.0,06:49:55,1732081795,16:19:07,1732115947,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['LQSA', 'LQMO']",obs,,Jablanica
2024-11-21,1732143600,7.6,0.0,3.2,7.6,-1.6,2.3,-0.1,81.6,0.5,100.0,16.67,['rain'],0.8,14.9,74.2,16.9,153.3,1006.7,51.8,9.3,102.0,8.9,5.0,06:51:10,1732168270,16:18:23,1732202303,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"['LQSA', '14654099999', '14549099999', 'LQMO', '13348099999', '13353099999']",obs,,Jablanica
2024-11-22,1732230000,14.1,0.6,6.5,14.1,-4.7,3.5,3.5,82.2,20.958,100.0,16.67,"['rain', 'snow']",2.3,5.4,84.2,37.9,269.1,1001.3,85.4,8.9,0.0,0.0,0.0,06:52:25,1732254745,16:17:41,1732288661,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-23,1732316400,2.9,-4.8,-0.4,1.5,-10.5,-4.4,-7.1,61.7,4.86,100.0,4.17,['snow'],0.0,7.6,40.3,22.1,346.8,1026.8,21.1,19.3,99.8,8.7,4.0,06:53:39,1732341219,16:17:02,1732375022,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-24,1732402800,5.4,-5.2,0.5,5.4,-7.9,-1.2,-4.0,73.1,0.046,100.0,4.17,['snow'],0.0,5.4,25.2,10.2,330.7,1035.9,40.1,17.9,96.0,8.3,4.0,06:54:52,1732427692,16:16:24,1732461384,0.78,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-25,1732489200,7.9,-0.9,3.4,6.2,-2.4,1.8,-0.5,76.0,42.603,100.0,4.17,"['rain', 'snow']",0.0,4.1,25.2,15.8,193.2,1030.1,46.6,17.1,82.0,7.0,4.0,06:56:05,1732514165,16:15:49,1732547749,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-26,1732575600,9.0,-2.4,3.9,7.0,-4.5,1.8,1.9,86.9,49.248,100.0,4.17,"['rain', 'snow']",0.0,2.7,26.3,19.6,322.4,1025.2,53.4,14.0,63.5,5.6,3.0,06:57:17,1732600637,16:15:17,1732634117,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-27,1732662000,11.8,3.7,7.2,11.8,3.3,6.8,5.1,87.3,20.327,100.0,4.17,['rain'],0.0,1.4,17.3,12.6,264.3,1024.5,60.8,14.5,73.0,6.4,3.0,06:58:27,1732687107,16:14:46,1732720486,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-28,1732748400,11.0,5.8,8.1,11.0,3.1,6.4,7.2,94.1,16.252,100.0,12.5,['rain'],0.0,0.5,36.4,23.0,273.4,1023.3,81.0,8.3,27.4,2.4,1.0,06:59:37,1732773577,16:14:18,1732806858,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-29,1732834800,9.8,1.0,5.3,8.6,-2.1,2.4,0.7,74.1,12.592,100.0,12.5,['rain'],0.1,0.2,61.2,25.1,17.4,1023.3,65.0,8.9,73.1,6.4,3.0,07:00:46,1732860046,16:13:53,1732893233,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-11-30,1732921200,10.1,2.8,5.3,10.1,-1.7,1.3,-1.0,63.8,4.593,100.0,12.5,['rain'],1.2,0.1,98.3,32.9,357.3,1022.6,72.3,10.6,36.1,3.2,2.0,07:01:54,1732946514,16:13:30,1732979610,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-01,1733007600,12.0,4.7,8.5,12.0,2.4,7.2,2.5,66.5,1.2,100.0,41.67,['rain'],0.0,0.0,68.4,34.9,62.7,1020.7,55.4,9.3,34.4,2.9,2.0,07:03:00,1733032980,16:13:09,1733065989,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14654099999', '14549099999', 'LQMO', '13348099999', '13353099999']",obs,,Jablanica
